시도,시군구,이름,셀프,주소,번호,고급휘발유,보통휘발유,경유,실내등유
경기,수원시,인성주유소,N,경기 수원시 권선구 권선로 541 (세류동),031-231-1115,,1589.0,1415,
경기,수원시,조은기름주유소,Y,경기 수원시 팔달구  인계로 76 (인계동),031-223-5001,1857.0,1577.0,1397,
경기,수원시,주식회사 노송유업,Y,경기 수원시 장안구 서부로 2359 (이목동),031-243-5149,,1567.0,1387,1700.0
경기,수원시,주식회사 윤에너지,Y,경기 수원시 권선구 덕영대로 1136 (세류동),031-223-0514,,1565.0,1385,
경기,수원시,주식회사 청송유업,Y,경기 수원시 권선구 권선로 331,031-296-5189,1860.0,1560.0,1370,
경기,수원시,지에스칼텍스(주)경향주유소,Y,경기 수원시 권선구 매송고색로 827 (평동),031-292-2640,,1550.0,1360,1400.0
경기,수원시,지에스칼텍스(주)영통주유소,Y,경기 수원시 영통구 청명로 107,031-205-6900,1834.0,1624.0,1469,1500.0
경기,수원시,참좋은주유소,Y,경기 수원시 권선구 정조로 599 (세류동),031-232-2165,,1578.0,1398,1438.0
경기,수원시,청담에너지,Y,경기 수원시 팔달구 인계로 58 (인계동),031-238-5189,1857.0,1577.0,1397,
경기,수원시,청호셀프주유소,Y,경기 수원시 권선구 수인로 57,031-227-5189,,1548.0,1368,
경기,수원시,케이아이에스정보통신 주식회사 장안공원 주유소,Y,경기 수원시 장안구 팔달로 227 (영화동),031-248-9320,,1560.0,1390,
경기,수원시,탑주유소,Y,경기 수원시 권선구 서부로 1774,031-278-5182,,1568.0,1388,
경기,수원시,팔달주유소,Y,경기 수원시 팔달구 중부대로 64,031-223-8855,,1574.0,1394,1400.0
경기,수원시,평동그린주유소,Y,경기 수원시 권선구 매송고색로 864 (평동),031-295-5198,,1615.0,1360,
경기,수원시,푸른현대주유소,Y,경기 수원시 팔달구 팔달로 137 (화서동),031-245-8669,,1564.0,1394,
경기,수원시,하늘에너지(주) 행정타운주유소,Y,경기도 수원시 권선구 권선로 98,031-292-5120,,1574.0,1389,1540.0
경기,수원시,하늘에너지(주)대창주유소,Y,경기 수원시 팔달구  경수대로 682 (우만동),031-252-5151,1854.0,1624.0,1447,1540.0
경기,수원시,하늘에너지(주)평화주유소,Y,경기 수원시 팔달구 경수대로 659,031-258-6600,1854.0,1624.0,1447,1540.0
경기,수원시,하이웨이주유소,Y,경기 수원시 권선구 매송고색로 513 (오목천동),031-294-5189,,1598.0,1368,
경기,수원시,행복주유소,N,경기 수원시 권선구 수인로 379 (구운동),031-291-5151,,1558.0,1368,
경기,수원시,현대석유(주)서광주유소,Y,경기 수원시 장안구 서부로 2370 (이목동),031-244-5260,1778.0,1567.0,1387,
경기,수원시,형제주유소,N,경기 수원시 권선구 수인로 446 (입북동),031-291-9253,,1598.0,1438,1300.0
경기,수원시,화서제일주유소,N,경기 수원시 팔달구 덕영대로749번길 2,031-244-3400,,1698.0,1498,1600.0
경기,수원시,효원주유소,Y,경기 수원시 팔달구 효원로 181 (인계동),031-221-7324,,1588.0,1398,1500.0
경기,수원시,효현(주) 아주주유소,Y,경기 수원시 팔달구 월드컵로 246 (우만동),031-216-5189,,1585.0,1399,1650.0
경기,수원시권선구,㈜거창에너지 권선제일주유소,N,경기 수원시 권선구 경수대로 350 (권선동),031-232-1548,,1558.0,1388,1700.0
경기,수원시권선구,(주)대황교동주유소,N,경기 수원시 권선구 정조로 235 (대황교동),031-232-3100,,1709.0,1599,
경기,수원시권선구,(주)디오티디 수원몬스터 주유소,Y,경기 수원시 권선구  매송고색로 789 (고색동),031-994-5185,,1550.0,1360,
경기,수원시권선구,(주)디오티디 수원햄스터주유소,Y,경기 수원시 권선구 매송고색로 810,031-297-5185,,1550.0,1360,
경기,수원시권선구,㈜레드에너지,Y,경기 수원시 권선구 수인로 23,031-296-6060,,1557.0,1367,
경기,수원시권선구,(주)미래석유 역전주유소,Y,경기 수원시 권선구 덕영대로 1000 (세류동),031-237-8134,,1568.0,1388,1500.0
경기,수원시권선구,㈜수원에너지뱅크,Y,경기 수원시 권선구 서수원로63번길 171,031-293-5454,,1545.0,1339,
경기,수원시권선구,(주)어울림주유소,Y,경기 수원시 권선구 매송고색로 498,031-255-2661,,1548.0,1378,1500.0
경기,수원시권선구,㈜원일유통 선화주유소,Y,경기 수원시 권선구 매송고색로 552 (오목천동),031-232-5189,,1540.0,1367,
경기,수원시권선구,(주)청담금곡주유소,Y,경기 수원시 권선구 금곡로212번길 26,031-224-5151,1868.0,1568.0,1384,1540.0
경기,수원시권선구,(주)청담아이파크주유소,Y,경기 수원시 권선구 경수대로 229 (세류동),031-232-0202,1855.0,1565.0,1385,
경기,수원시권선구,(주)한미석유 진흥주유소,Y,경기 수원시 권선구 수인로 173 (서둔동),031-295-5185,,1558.0,1378,
경기,수원시권선구,BMW주유소,N,경기 수원시 권선구 동수원로 258 (권선동),031-221-5270,1825.0,1615.0,1435,
경기,수원시권선구,SK에너지(주) SK드림주유소,Y,경기 수원시 권선구 권선로 679 (권선동),031-237-5189,,1564.0,1409,1570.0
경기,수원시권선구,SK에너지(주) SK호매실주유소,Y,경기 수원시 권선구 서수원로 453,031-296-8668,1859.0,1569.0,1385,
경기,수원시권선구,경원주유소,N,경기 수원시 권선구 권광로 80 (권선동),031-233-6678,,1554.0,1374,1490.0
경기,수원시권선구,골든벨주유소,Y,경기 수원시 권선구 서부로 1650 (고색동),031-297-5182,1863.0,1583.0,1393,1400.0
경기,수원시권선구,뉴금강주유소,Y,경기 수원시 권선구 매송고색로 577,031-246-5151,,1550.0,1360,
경기,수원시권선구,덕원주유소,Y,경기 수원시 권선구 권선로 258 (고색동),031-292-4799,,1550.0,1360,1500.0
경기,수원시권선구,도이치에너지,Y,경기 수원시 권선구 권선로 334 (고색동),031-293-5179,1860.0,1550.0,1360,1400.0
경기,수원시권선구,명품주유소,Y,경기 수원시 권선구 권선로 651 (권선동),031-232-6051,,1554.0,1384,1500.0
경기,수원시권선구,비행장주유소,Y,경기 수원시 권선구 정조로 291,031-222-7007,,1588.0,1418,
경기,수원시권선구,삼미상사(주)권선로셀프주유소,Y,경기 수원시 권선구 권선로 644,031-898-7190,,1557.0,1387,
경기,수원시권선구,서수원주유소,Y,경기 수원시 권선구 서부로 1963 (구운동),031-296-0017,,1608.0,1438,
경기,수원시권선구,서수원주유소,N,경기 수원시 권선구 효행로 50,031-294-6051,,1548.0,1368,1400.0
경기,수원시권선구,수원역주유소,Y,경기 수원시 권선구 덕영대로 1003 (세류동),031-237-2010,,1568.0,1388,
경기,수원시권선구,슈퍼맨주유소,N,경기 수원시 권선구 덕영대로 1139 (세류동),031-224-5100,,1578.0,1398,1600.0
경기,수원시권선구,오목천주유소,N,경기 수원시 권선구 오목천로 40 (오목천동),031-293-9008,,1557.0,1367,
경기,수원시권선구,오션주유소,Y,경기 수원시 권선구 매송고색로 843 (평동),031-298-8820,,1550.0,1360,
경기,수원시권선구,인성주유소,N,경기 수원시 권선구 권선로 541 (세류동),031-231-1115,,1589.0,1415,
경기,수원시권선구,주식회사 윤에너지,Y,경기 수원시 권선구 덕영대로 1136 (세류동),031-223-0514,,1565.0,1385,
경기,수원시권선구,주식회사 청송유업,Y,경기 수원시 권선구 권선로 331,031-296-5189,1860.0,1560.0,1370,
경기,수원시권선구,지에스칼텍스(주)경향주유소,Y,경기 수원시 권선구 매송고색로 827 (평동),031-292-2640,,1550.0,1360,1400.0
경기,수원시권선구,참좋은주유소,Y,경기 수원시 권선구 정조로 599 (세류동),031-232-2165,,1578.0,1398,1438.0
경기,수원시권선구,청호셀프주유소,Y,경기 수원시 권선구 수인로 57,031-227-5189,,1548.0,1368,
경기,수원시권선구,탑주유소,Y,경기 수원시 권선구 서부로 1774,031-278-5182,,1568.0,1388,
경기,수원시권선구,평동그린주유소,Y,경기 수원시 권선구 매송고색로 864 (평동),031-295-5198,,1615.0,1360,
경기,수원시권선구,하늘에너지(주) 행정타운주유소,Y,경기도 수원시 권선구 권선로 98,031-292-5120,,1574.0,1389,1540.0
경기,수원시권선구,하이웨이주유소,Y,경기 수원시 권선구 매송고색로 513 (오목천동),031-294-5189,,1598.0,1368,
경기,수원시권선구,행복주유소,N,경기 수원시 권선구 수인로 379 (구운동),031-291-5151,,1558.0,1368,
경기,수원시권선구,형제주유소,N,경기 수원시 권선구 수인로 446 (입북동),031-291-9253,,1598.0,1438,1300.0
경기,수원시영통구,(주)나눔에너지,Y,경기 수원시 영통구 영통로 171,031-205-5151,,1628.0,1468,
경기,수원시영통구,(주)대호주유소,Y,경기 수원시 영통구 창룡대로 442 (이의동),031-243-6022,1847.0,1627.0,1447,
경기,수원시영통구,㈜원일유통구도일 광교신도시주유소,Y,경기 수원시 영통구 광교호수로 328-142,031-213-8737,,1585.0,1395,
경기,수원시영통구,(주)한미석유 매탄동주유소,Y,경기 수원시 영통구 동탄원천로 1015 (매탄동),031-217-5108,,1615.0,1435,
경기,수원시영통구,(주)한미석유 성광주유소,Y,경기 수원시 영통구 창룡대로 243,031-241-5185,,1595.0,1415,
경기,수원시영통구,㈜한미석유직영 동수원톨게이트주유소,Y,경기 수원시 영통구 창룡대로 363 (이의동),031-256-5691,1847.0,1627.0,1447,
경기,수원시영통구,HD현대오일뱅크㈜직영 동수원현대셀프주유소,Y,경기 수원시 영통구 중부대로 277 (원천동),031-216-9663,1869.0,1588.0,1473,
경기,수원시영통구,HD현대오일뱅크㈜직영 영통제일셀프주유소,Y,경기 수원시 영통구 영통로 317 (매탄동),031-211-2255,1859.0,1614.0,1479,
경기,수원시영통구,HD현대오일뱅크㈜직영 호수공원셀프주유소,Y,경기 수원시 영통구 광교호수로 124,031-217-5144,1869.0,1593.0,1469,1579.0
경기,수원시영통구,경희주유소,N,경기 수원시 영통구 덕영대로 1729 (영통동),031-205-0878,1825.0,1615.0,1435,
경기,수원시영통구,대신자연에너지,Y,경기 수원시 영통구 권선로 927,031-202-5151,,1579.0,1389,
경기,수원시영통구,동문A주유소,Y,경기 수원시 영통구 창룡대로 370,031-258-0282,1847.0,1627.0,1447,
경기,수원시영통구,동문B주유소,Y,경기 수원시 영통구 창룡대로 380 (이의동),031-256-8879,1847.0,1627.0,1447,
경기,수원시영통구,미래주유소,N,경기도 수원시 영통구  창룡대로 266 (광교1동),031-245-5188,,1716.0,1556,
경기,수원시영통구,법원주유소,N,"경기 수원시 영통구 중부대로 309,  (원천동)",031-214-5182,,1628.0,1458,
경기,수원시영통구,삼성주유소,N,경기 수원시 영통구 매영로 248 (원천동),031-216-3001,,1628.0,1478,1500.0
경기,수원시영통구,수원고속주유소,Y,경기 수원시 영통구 중부대로 384,031-213-7777,1773.0,1563.0,1373,
경기,수원시영통구,유신주유소,Y,경기 수원시 영통구 영통로 299,031-216-1475,,1615.0,1455,
경기,수원시영통구,지에스칼텍스(주)영통주유소,Y,경기 수원시 영통구 청명로 107,031-205-6900,1834.0,1624.0,1469,1500.0
경기,수원시장안구,C＆S유통(주)구도일주유소일류,N,경기 수원시 장안구 경수대로 1029 (파장동),031-257-1150,,1605.0,1435,1440.0
경기,수원시장안구,HD현대오일뱅크㈜직영 송죽현대셀프주유소,Y,경기 수원시 장안구 경수대로 992 (송죽동),031-258-7211,1844.0,1556.0,1394,
경기,수원시장안구,HD현대오일뱅크㈜직영 천천현대셀프주유소,Y,경기 수원시 장안구 덕영대로 557,031-269-5151,1869.0,1588.0,1458,
경기,수원시장안구,경진셀프주유소,Y,경기 수원시 장안구 경수대로 1059,031-252-5149,,1608.0,1438,
경기,수원시장안구,구도일 새한주유소,N,경기 수원시 장안구  서부로 2348 (이목동),031-269-5120,,1664.0,1494,
경기,수원시장안구,구도일삼익씨앤에스유통(주),Y,경기도 수원시 장안구  경수대로 1104 (파장동),031-255-2096,,1585.0,1395,
경기,수원시장안구,기분좋은주유소,N,경기 수원시 장안구 서부로 2175 (율전동),031-207-5145,1977.0,1839.0,1679,1700.0
경기,수원시장안구,대성산업(주)수원주유소,Y,경기 수원시 장안구 경수대로 868 (조원동),031-243-3535,,1585.0,1399,
경기,수원시장안구,대신self주유소,Y,경기 수원시 장안구  경수대로 1011,031-245-8952,,1558.0,1389,
경기,수원시장안구,대원주유소,N,경기 수원시 장안구 경수대로 772 (영화동),031-255-8061,,1558.0,1388,
경기,수원시장안구,동일석유(주) 금호셀프주유소,Y,경기 수원시 장안구 경수대로 852 (조원동),031-258-2892,,1554.0,1384,
경기,수원시장안구,드림에너지(주)배트맨주유소,Y,경기 수원시 장안구 경수대로 818,031-258-0445,,1554.0,1384,1400.0
경기,수원시장안구,북수원주유소,Y,경기 수원시 장안구 서부로 2201 (율전동),031-207-5189,1774.0,1554.0,1384,
경기,수원시장안구,솔밭주유소,N,경기 수원시 장안구 장안로 357 (정자동),031-254-7027,,1629.0,1529,
경기,수원시장안구,수안주유소,Y,경기 수원시 장안구 경수대로 1246 (파장동),031-243-4412,1778.0,1558.0,1389,
경기,수원시장안구,에이제이에너지(주)직영 정자주유소,Y,경기 수원시 장안구 정자천로 175,031-269-0051,1878.0,1568.0,1398,
경기,수원시장안구,영화셀프주유소,Y,경기 수원시 장안구 수성로290번길 3 (영화동),031-244-2722,,1604.0,1448,
경기,수원시장안구,오일나우 두번째주유소,Y,경기 수원시 장안구 장안로 153,031-245-0396,,1570.0,1420,
경기,수원시장안구,주식회사 노송유업,Y,경기 수원시 장안구 서부로 2359 (이목동),031-243-5149,,1567.0,1387,1700.0
경기,수원시장안구,케이아이에스정보통신 주식회사 장안공원 주유소,Y,경기 수원시 장안구 팔달로 227 (영화동),031-248-9320,,1560.0,1390,
경기,수원시장안구,현대석유(주)서광주유소,Y,경기 수원시 장안구 서부로 2370 (이목동),031-244-5260,1778.0,1567.0,1387,
경기,수원시팔달구,HD현대오일뱅크㈜직영 수원제일주유소,N,경기 수원시 팔달구 권광로 273,031-216-5160,2054.0,1597.0,1447,
경기,수원시팔달구,서부주유소,N,경기 수원시 팔달구 수성로 188 (화서동),031-243-8087,,1615.0,1435,
경기,수원시팔달구,월드컵주유소,Y,경기 수원시 영통구 광교로 66 (이의동),031-214-5189,1847.0,1627.0,1447,
경기,수원시팔달구,인계동주유소,Y,경기 수원시 팔달구 인계로 139 (인계동),031-215-8101,,1558.0,1378,
경기,수원시팔달구,조은기름주유소,Y,경기 수원시 팔달구  인계로 76 (인계동),031-223-5001,1857.0,1577.0,1397,
경기,수원시팔달구,청담에너지,Y,경기 수원시 팔달구 인계로 58 (인계동),031-238-5189,1857.0,1577.0,1397,
경기,수원시팔달구,팔달주유소,Y,경기 수원시 팔달구 중부대로 64,031-223-8855,,1574.0,1394,1400.0
경기,수원시팔달구,푸른현대주유소,Y,경기 수원시 팔달구 팔달로 137 (화서동),031-245-8669,,1564.0,1394,
경기,수원시팔달구,하늘에너지(주)대창주유소,Y,경기 수원시 팔달구  경수대로 682 (우만동),031-252-5151,1854.0,1624.0,1447,1540.0
경기,수원시팔달구,하늘에너지(주)평화주유소,Y,경기 수원시 팔달구 경수대로 659,031-258-6600,1854.0,1624.0,1447,1540.0
경기,수원시팔달구,화서제일주유소,N,경기 수원시 팔달구 덕영대로749번길 2,031-244-3400,,1698.0,1498,1600.0
경기,수원시팔달구,효원주유소,Y,경기 수원시 팔달구 효원로 181 (인계동),031-221-7324,,1588.0,1398,1500.0
경기,수원시팔달구,효현(주) 아주주유소,Y,경기 수원시 팔달구 월드컵로 246 (우만동),031-216-5189,,1585.0,1399,1650.0
전북,순창군,(주)원일유통 강천산(광주)주유소,Y,전북 순창군 순창읍 광주대구고속도로 27,063-653-4171,,1770.0,1638,
